brand_name,item_number,time,shop_type,assessment_num,monthly_sales_num,shop_num,avg_price,monthly_sales,like_num
安踏,11618022,2016/6/20,TB_TMALL,8067,3627,32,164.680288461538,577502,14824
安踏,11618022,2016/6/21,TB_TMALL,8116,3784,32,172.315136476427,642621,14890
安踏,11618022,2016/6/22,TB_TMALL,8222,3716,33,171.346955128205,631264.666666667,14981
安踏,11618022,2016/6/23,TB_TMALL,8315,3717,33,169.940705128205,627308.666666667,15039
安踏,11618022,2016/6/24,TB_TMALL,8376,3708,32,169.680727874276,625808.666666667,15041
安踏,11618022,2016/6/25,TB_TMALL,8485,3714,33,169.315705128205,598410.666666667,15131
安踏,11618022,2016/6/26,TB_TMALL,8538,3695,32,169.035566583954,595420,15152
安踏,11618022,2016/6/27,TB_TMALL,8617,3696,33,169.628205128205,623817,15231
安踏,11618022,2016/6/28,TB_TMALL,8686,3665,33,171.034455128205,621948,15273
安踏,11618022,2016/6/29,TB_TMALL,8762,3595,33,171.034455128205,609679.666666667,15309
安踏,11618022,2016/6/30,TB_TMALL,8784,3584,33,171.034455128205,607820.666666667,15327
安踏,11618022,2016/7/1,TB_TMALL,8505,3438,24,169.265328874025,581028.666666667,14417
安踏,11618022,2016/7/4,TB_TMALL,8976,3552,34,170.245532245532,602169.666666667,15519
安踏,11618022,2016/7/5,TB_TMALL,9665,3684,41,168.1875,608323.333333333,17271
安踏,11618022,2016/7/6,TB_TMALL,9965,3714,43,168.657423971377,613332.333333333,18308
安踏,11621304,2016/6/17,TB_TMALL,3963,5691,42,304.01862745098,1773029.70588235,14959
安踏,11621304,2016/6/18,TB_TMALL,4085,6140,42,290.400286944046,1828898.11764706,15345
安踏,11621304,2016/6/19,TB_TMALL,4151,6442,42,289.605042016807,1920683.29411765,15575
安踏,11621304,2016/6/20,TB_TMALL,4245,6627,42,289.843137254902,1979563.88235294,15797
安踏,11621304,2016/6/21,TB_TMALL,4338,6810,42,300.89362745098,2069976.80392157,15977
安踏,11621304,2016/6/22,TB_TMALL,4465,6770,44,296.977522716404,2059953.90196078,16267
安踏,11621304,2016/6/23,TB_TMALL,4610,6782,44,296.367766618843,2058487.25490196,16464
安踏,11621304,2016/6/24,TB_TMALL,4740,6777,43,295.879961740794,2057092.60784314,16647
安踏,11621304,2016/6/25,TB_TMALL,4850,6765,44,295.879961740794,2053098.60784314,16854
安踏,11621304,2016/6/26,TB_TMALL,4955,6805,42,296.851960784314,2065721.78431373,17050
安踏,11621304,2016/6/27,TB_TMALL,5032,6836,44,295.294595887135,2073932.43137255,17240
安踏,11621304,2016/6/28,TB_TMALL,5097,6802,44,295.904351984696,2073119.37254902,17368
安踏,11621304,2016/6/29,TB_TMALL,5222,6596,44,295.660449545672,2010128.1372549,17566
安踏,11621304,2016/6/30,TB_TMALL,5247,6558,44,295.53849832616,1998544.1372549,17648
安踏,11621304,2016/7/1,TB_TMALL,4774,5784,27,292.69532428356,1779024.1372549,15499
安踏,11621304,2016/7/4,TB_TMALL,5392,5816,38,291.22440087146,1748252.60784314,17645
安踏,11621304,2016/7/5,TB_TMALL,5763,6144,48,293.439452065411,1833380.90374332,18927
安踏,11621304,2016/7/6,TB_TMALL,5810,6075,48,293.275308229352,1818216.29857397,19063
安踏,11622202,2016/7/1,TB_TMALL,1681,1518,13,184.363636363636,271710,2933
安踏,11625511,2016/6/17,TB_TMALL,2237,1943,30,283.34079505098,517449.712956811,5902
安踏,11625511,2016/6/18,TB_TMALL,2279,2065,30,268.513208844083,538041.829900332,5964
安踏,11625511,2016/6/19,TB_TMALL,2342,2160,30,268.196877076412,564493.040531561,6125
安踏,11625511,2016/6/20,TB_TMALL,2363,2219,30,268.289900332226,582472.900996678,6170
安踏,11625511,2016/6/21,TB_TMALL,2356,2202,30,278.299896895406,600588.325581395,6103
安踏,11625511,2016/6/22,TB_TMALL,2422,2160,31,273.623233665559,589143.072425249,6235
安踏,11625511,2016/6/23,TB_TMALL,2459,2107,31,273.623233665559,575219.427906977,6259
安踏,11625511,2016/6/24,TB_TMALL,2498,2107,31,273.691450719823,576625.171428571,6281
安踏,11625511,2016/6/25,TB_TMALL,2544,2083,31,273.774784053156,570860.776744186,6313
安踏,11625511,2016/6/28,TB_TMALL,2619,2013,32,273.706566998893,552451.364119601,6409
安踏,11625511,2016/6/29,TB_TMALL,2660,1923,32,273.706566998893,530353.720930233,6433
安踏,11625511,2016/6/30,TB_TMALL,2670,1911,32,273.039900332226,527006.67641196,6451
安踏,11625511,2016/7/1,TB_TMALL,2500,1762,22,271.313000524567,486315.414784053,5901
安踏,11625511,2016/7/4,TB_TMALL,2888,2072,33,268.890964641671,564354.298338871,6819
安踏,11625511,2016/7/5,TB_TMALL,3726,2400,40,263.326397348345,627960.967912514,9073
安踏,11625511,2016/7/6,TB_TMALL,3752,2337,40,260.58877837763,613908.284191584,9106
安踏,11625553,2016/6/17,TB_TMALL,2548,3990,36,186.547619047619,707002.333333333,5168
安踏,11625553,2016/6/18,TB_TMALL,2609,4180,36,176.085714285714,709257,5434
安踏,11625553,2016/6/19,TB_TMALL,2662,4336,36,175.611111111111,736712,5681
安踏,11625553,2016/6/20,TB_TMALL,2716,4415,36,175.611111111111,751091,5878
安踏,11625553,2016/6/21,TB_TMALL,2766,4398,36,183.485714285714,778798,6002
安踏,11625553,2016/6/22,TB_TMALL,2881,4420,38,180.259259259259,780570.666666667,6179
安踏,11625553,2016/6/23,TB_TMALL,2975,4421,38,179.888888888889,779625.666666667,6270
安踏,11625553,2016/6/24,TB_TMALL,3055,4410,37,179.888888888889,779472,6389
安踏,11625553,2016/6/25,TB_TMALL,3131,4416,38,179.888888888889,781422.333333333,6490
安踏,11625553,2016/6/26,TB_TMALL,3177,4262,36,180.485714285714,753043,6541
安踏,11625553,2016/6/27,TB_TMALL,3268,4349,39,178.756756756757,767858,6677
安踏,11625553,2016/6/28,TB_TMALL,3337,4294,39,178.824324324324,759954,6746
安踏,11625553,2016/6/29,TB_TMALL,3444,4226,39,178.719594594595,744493.583333333,6921
安踏,11625553,2016/6/30,TB_TMALL,3471,4231,39,178.449324324324,741766.5,7016
安踏,11625553,2016/7/4,TB_TMALL,2965,3557,38,173.825,569762.208333333,5700
安踏,11625553,2016/7/5,TB_TMALL,4657,5916,52,169.214409722222,978915.708333333,9423
安踏,11625553,2016/7/6,TB_TMALL,4724,5878,52,170.01842948718,977147.208333333,9590
安踏,11625588,2016/6/17,TB_TMALL,8139,5941,39,363.047297297297,1631039.08333333,22730
安踏,11625588,2016/6/17,TB_JISHI,12341,4166,170,303.042577214463,1087226.70364875,15982
安踏,11625588,2016/6/18,TB_JISHI,8272,6439,170,351.290540540541,1776997.25,22992
安踏,11625588,2016/6/18,TB_JISHI,12486,4069,170,303.569838733158,1061477.40428122,16023
安踏,11625588,2016/6/19,TB_JISHI,8488,6702,170,351.493421052632,1881129.75,23428
安踏,11625588,2016/6/19,TB_JISHI,12586,4006,170,303.903700579783,1045592.71158889,16076
安踏,11625588,2016/6/20,TB_JISHI,8585,6936,173,351.493421052632,1976697.75,23611
安踏,11625588,2016/6/20,TB_JISHI,12720,3922,173,302.867856083432,1022271.48493863,16106
安踏,11625588,2016/6/21,TB_TMALL,8534,7059,39,359.31712962963,2107256.33333333,23445
安踏,11625588,2016/6/21,TB_JISHI,12757,3844,173,302.901338304603,1003867.864276,16124
安踏,11625588,2016/6/22,TB_TMALL,8805,6965,40,354.452702702703,2074027.5,23832
安踏,11625588,2016/6/22,TB_JISHI,12862,3666,174,302.204945734582,957381.380391369,16179
安踏,11625588,2016/6/23,TB_TMALL,8954,6920,40,353.777027027027,2059907.5,23908
安踏,11625588,2016/6/23,TB_JISHI,12947,3570,174,301.592800165439,932288.171962843,16180
安踏,11625588,2016/6/24,TB_TMALL,9075,6882,40,351.344594594595,2046923,23991
安踏,11625588,2016/6/24,TB_JISHI,13092,3514,175,301.43895871724,917111.641549228,16190
安踏,11625588,2016/6/25,TB_TMALL,9196,6824,40,351.308004158004,2035550.53076923,24082
安踏,11625588,2016/6/25,TB_JISHI,13270,3429,180,301.417666479709,894367.239493703,16248
安踏,11625588,2016/6/26,TB_TMALL,9143,6712,39,351.372115384615,2003929.28076923,23889
安踏,11625588,2016/6/26,TB_JISHI,13359,3364,181,300.179618765613,876536.368329024,16289
安踏,11625588,2016/6/27,TB_TMALL,9383,6798,40,351.308004158004,2040804.55,24261
安踏,11625588,2016/6/27,TB_JISHI,12831,3321,178,299.998997276143,864682.017897499,15187
安踏,11625588,2016/6/28,TB_TMALL,9473,6777,40,351.98367983368,2062525.05,24350
安踏,11625588,2016/6/29,TB_TMALL,9609,6598,40,351.98367983368,2030739.3,24486
安踏,11625588,2016/6/30,TB_TMALL,9641,6564,40,351.848544698545,2027793.05,24535
安踏,11625588,2016/7/1,TB_TMALL,8473,5742,25,351.699825174825,1747428.23461538,21797
安踏,11625588,2016/7/4,TB_TMALL,9998,6392,36,345.548713929748,1986828.25994695,25733
安踏,11625588,2016/7/5,TB_TMALL,10473,6462,43,341.445115100417,1991954.75543135,26641
安踏,11625588,2016/7/5,TB_JISHI,13413,2664,150,298.2998664501,715216.429678987,15040
安踏,11625588,2016/7/6,TB_TMALL,10527,6302,43,344.879176837597,2208377.82560313,26742
安踏,11625588,2016/7/6,TB_JISHI,13261,2327,144,298.889344606392,633284.933018612,14886
安踏,11628808,2016/7/1,TB_TMALL,1748,1415,10,279,393669,10508
安踏,11631101,2016/7/1,TB_TMALL,572,1572,9,429.8,72481,6979
安踏,11631101,2016/7/5,TB_TMALL,743,1992,20,448.764705882353,861256,8181
安踏,11631101,2016/7/6,TB_TMALL,757,1955,20,456.3,954632,8331
安踏,11631307,2016/7/1,TB_TMALL,497,1305,11,229,298158,3074
安踏,11631307,2016/7/5,TB_TMALL,783,2027,26,229.38,463020.5,4689
安踏,11631307,2016/7/6,TB_TMALL,816,2097,26,228.596153846154,479885.5,4910
安踏,12625588,2016/6/17,TB_TMALL,4906,2882,36,317.214285714286,766996.166666667,21253
安踏,12625588,2016/6/18,TB_TMALL,4966,3247,36,303.6,852306,21525
安踏,12625588,2016/6/19,TB_TMALL,5833,3646,36,304.265873015873,983412.142857143,24938
安踏,12625588,2016/6/20,TB_TMALL,5875,3821,36,303.793650793651,1038852.85714286,25077
安踏,12625588,2016/6/21,TB_TMALL,5079,3737,36,321.132352941176,1097102.16666667,21925
安踏,12625588,2016/6/22,TB_TMALL,6004,3832,37,318.877551020408,1123524.54761905,25238
安踏,12625588,2016/6/23,TB_TMALL,6103,3806,37,317.50612244898,1115389.80952381,25323
安踏,12625588,2016/6/24,TB_TMALL,6202,3751,37,317.50612244898,1104506.0952381,25361
安踏,12625588,2016/6/25,TB_TMALL,6283,3715,37,317.458503401361,1097452.9047619,25435
安踏,12625588,2016/6/26,TB_TMALL,5497,3478,36,317.632352941176,1025851.5,22248
安踏,12625588,2016/6/27,TB_TMALL,6409,3666,37,317.458503401361,1086580.5,25601
安踏,12625588,2016/6/28,TB_TMALL,6459,3610,37,318.572789115646,1078314.54761905,25687
安踏,12625588,2016/6/29,TB_TMALL,6549,3505,37,318.572789115646,1054414.5952381,25767
安踏,12625588,2016/6/30,TB_TMALL,6571,3499,37,318.525170068027,1054048.85714286,25812
安踏,12625588,2016/7/1,TB_TMALL,5213,2699,25,312.079710144928,793244.166666667,19956
安踏,12625588,2016/7/4,TB_TMALL,6220,3322,36,310.053921568627,997655.166666667,25396
安踏,12625588,2016/7/5,TB_TMALL,7308,3656,46,309.774567099567,1065973.78571429,29515
安踏,12625588,2016/7/6,TB_TMALL,7337,3553,46,311.045238095238,1101171.35238095,29638
安踏,15527781,2016/7/4,TB_TMALL,3946,3116,4,107.5,308484,4465
安踏,15527781,2016/7/5,TB_TMALL,3984,3105,3,107.5,307395,4482
安踏,15527781,2016/7/6,TB_TMALL,4028,3095,3,100,306405,4509
安踏,15611744,2016/6/17,TB_TMALL,2390,2055,12,132.958333333333,244822.5,3625
安踏,15611744,2016/6/18,TB_TMALL,2452,2258,12,119,246362,3741
安踏,15611744,2016/6/19,TB_TMALL,2479,2288,12,119,249542,3782
安踏,15611744,2016/6/20,TB_TMALL,2508,2286,12,119,249339,3831
安踏,15611744,2016/6/21,TB_TMALL,2535,2257,12,139.833333333333,313753,3862
安踏,15611744,2016/6/22,TB_TMALL,2582,2213,12,139.833333333333,307637,3884
安踏,15611744,2016/6/23,TB_TMALL,2619,2186,12,139.833333333333,303884,3891
安踏,15611744,2016/6/24,TB_TMALL,2654,2142,12,139.833333333333,297768,3901
安踏,15611744,2016/6/25,TB_TMALL,2693,2103,12,139.833333333333,292347,3928
安踏,15611744,2016/6/26,TB_TMALL,2724,2076,12,139.833333333333,288594,3942
安踏,15611744,2016/6/28,TB_TMALL,2781,2020,12,139.833333333333,280810,3986
安踏,15611744,2016/6/29,TB_TMALL,2825,1931,12,139.833333333333,268439,3995
安踏,15611744,2016/6/30,TB_TMALL,2835,1917,12,139.833333333333,266493,4007
安踏,15611744,2016/7/1,TB_TMALL,2818,1861,8,140.25,258729,3959
安踏,15611744,2016/7/5,TB_TMALL,2957,1719,15,137,214496,4102
安踏,15621166,2016/6/28,TB_TMALL,1578,2041,37,96.4553287981859,200575.19047619,3163
安踏,15621166,2016/6/29,TB_TMALL,1648,2080,37,96.4553287981859,205298,3197
安踏,15621166,2016/6/30,TB_TMALL,1665,2086,37,96.4553287981859,206210.73015873,3207
安踏,15621166,2016/7/1,TB_TMALL,1571,1927,26,98.7943409247757,89187.3650793651,3004
安踏,15621166,2016/7/4,TB_TMALL,1799,2194,34,97.4603174603175,218864.825396825,3334
安踏,15621166,2016/7/5,TB_TMALL,1915,2320,45,90.9403839055002,216308.888888889,3506
安踏,15621166,2016/7/6,TB_TMALL,1944,2326,48,91.6493716931217,216950.761904762,3547
安踏,15621201,2016/7/5,TB_TMALL,1413,1987,37,104.053469387755,190725.152380952,2317
安踏,15621201,2016/7/6,TB_TMALL,1430,1981,37,104.737065637066,187892.819047619,2352
安踏,15621787,2016/7/1,TB_TMALL,911,1309,18,109.352941176471,142475,1380
安踏,15622208,2016/6/18,TB_TMALL,1087,2064,18,109,224976,3046
安踏,15622208,2016/6/19,TB_TMALL,1111,2225,18,109,242525,3153
安踏,15622208,2016/6/20,TB_TMALL,1148,2373,18,109,258657,3276
安踏,15622208,2016/6/21,TB_TMALL,1186,2501,5,119,276299,3351
安踏,15622208,2016/6/22,TB_TMALL,1247,2538,5,115,278038.666666667,3425
安踏,15622208,2016/6/23,TB_TMALL,1296,2610,5,115,285956.666666667,3519
安踏,15622208,2016/6/24,TB_TMALL,1364,2666,5,115,292144,3587
安踏,15622208,2016/6/25,TB_TMALL,1418,2727,5,115,298833,3669
安踏,15622208,2016/6/26,TB_TMALL,1476,2749,5,115,301254.333333333,3746
安踏,15622208,2016/6/27,TB_TMALL,1519,2779,5,115,304531,3804
安踏,15622208,2016/6/28,TB_TMALL,1570,2815,5,115,308431.666666667,3858
安踏,15622208,2016/6/29,TB_TMALL,1640,2824,6,117.333333333333,309412.666666667,3961
安踏,15622208,2016/6/30,TB_TMALL,1664,2809,6,117.333333333333,307684.333333333,3992
安踏,15622208,2016/7/1,TB_TMALL,1619,2653,5,114.333333333333,290483.666666667,3779
安踏,15622208,2016/7/4,TB_TMALL,1751,2719,7,114.238095238095,297981,3972
安踏,15622208,2016/7/5,TB_TMALL,1907,2928,9,108.259259259259,292034.5,4392
安踏,15622208,2016/7/6,TB_TMALL,1937,2928,9,106.037037037037,289389.5,4455
安踏,15625142,2016/6/18,TB_TMALL,1002,2047,9,93,185521,2044
安踏,15625142,2016/6/19,TB_TMALL,1038,2230,9,92.6153846153846,202150,2128
安踏,15625142,2016/6/20,TB_TMALL,1077,2393,9,92.6153846153846,216291,2184
安踏,15625142,2016/6/21,TB_TMALL,1113,2556,12,95.875,229330.666666667,2227
安踏,15625142,2016/6/22,TB_TMALL,1175,2653,13,95.4615384615385,237797.333333333,2288
安踏,15625142,2016/6/23,TB_TMALL,1242,2638,13,94.3076923076923,236344,2330
安踏,15625142,2016/6/24,TB_TMALL,1302,2610,13,94.3076923076923,233292,2381
安踏,15625142,2016/6/25,TB_TMALL,1364,2814,13,94.3076923076923,251328,2432
安踏,15625142,2016/6/26,TB_TMALL,1417,2887,12,94.8333333333333,257046.333333333,2463
安踏,15625142,2016/6/27,TB_TMALL,1473,2951,13,94.3076923076923,262534.333333333,2520
安踏,15625142,2016/6/28,TB_TMALL,1539,2973,13,95.4615384615385,265960.666666667,2548
安踏,15625142,2016/6/29,TB_TMALL,1646,2998,13,95.4615384615385,268480,2595
安踏,15625142,2016/6/30,TB_TMALL,1675,3043,13,95.4615384615385,276980,2607
安踏,15625142,2016/7/1,TB_TMALL,1659,2827,8,96.5,257293,2506
安踏,15625142,2016/7/4,TB_TMALL,1902,3105,13,89,277305,2768
安踏,15625142,2016/7/5,TB_TMALL,2084,3270,19,86.328320802005,266174.19047619,3256
安踏,15625142,2016/7/6,TB_TMALL,2118,3262,19,86.5087719298245,266486,3302
安踏,15625148,2016/6/28,TB_TMALL,1566,1909,36,96.6868686868687,181676,4725
安踏,15625148,2016/6/29,TB_TMALL,1639,1962,36,96.6868686868687,185973,4754
安踏,15625148,2016/6/30,TB_TMALL,1669,1962,36,96.6868686868687,185976,4778
安踏,15625148,2016/7/1,TB_TMALL,1655,1898,27,95.72,179665,4710
安踏,15625148,2016/7/4,TB_TMALL,1794,2021,35,94.3225806451613,191720,4879
安踏,15625148,2016/7/5,TB_TMALL,1905,2128,49,90.2703703703704,182800.666666667,5139
安踏,15625148,2016/7/6,TB_TMALL,1937,2138,50,90.379,189269.45,5182
安踏,15627141,2016/6/17,TB_TMALL,6362,7941,28,107.911816578483,1021630.35714286,21145
安踏,15627141,2016/6/18,TB_TMALL,6589,9194,28,100.047619047619,1119470.42857143,21748
安踏,15627141,2016/6/19,TB_TMALL,6704,9792,28,100.367346938776,1191295.71428571,22153
安踏,15627141,2016/6/20,TB_TMALL,6847,10437,28,100.367346938776,1269460.71428571,22680
安踏,15627141,2016/6/21,TB_TMALL,7001,10800,28,105.282186948854,1362680.9047619,22989
安踏,15627141,2016/6/22,TB_TMALL,7255,10951,31,102.963875205255,1378293.23809524,23373
安踏,15627141,2016/6/23,TB_TMALL,7501,11174,31,102.584564860427,1401111.80952381,23730
安踏,15627141,2016/6/24,TB_TMALL,7765,11302,28,102.331569664903,1414646.19047619,23986
安踏,15627141,2016/6/25,TB_TMALL,8010,11440,31,102.03776683087,1426910.33333333,24317
安踏,15627141,2016/6/26,TB_TMALL,8248,11477,28,102.045855379189,1419291.47619048,24544
安踏,15627141,2016/6/27,TB_TMALL,8482,11657,32,101.560317460317,1434366.33333333,24924
安踏,15627141,2016/6/28,TB_TMALL,8726,11751,32,101.926984126984,1444255.52380952,25145
安踏,15627141,2016/6/29,TB_TMALL,9082,11799,32,101.926984126984,1447251.80952381,25473
安踏,15627141,2016/6/30,TB_TMALL,9146,11795,32,101.926984126984,1446344.80952381,25592
安踏,15627141,2016/7/1,TB_TMALL,9047,11442,23,102.340476190476,788389.142857143,25225
安踏,15627141,2016/7/4,TB_TMALL,10070,13345,31,101.215167548501,1542651.33333333,26991
安踏,15627141,2016/7/5,TB_TMALL,10600,13265,38,96.8383673469388,1498348.03809524,28198
安踏,15627141,2016/7/6,TB_TMALL,10752,13156,39,95.5822954822955,1489165.37142857,28452
安踏,15627740,2016/6/17,TB_TMALL,14516,4068,25,129.954244306418,479846.642857143,14095
安踏,15627740,2016/6/18,TB_TMALL,14619,4283,25,122.478881987578,477297.342857143,14230
安踏,15627740,2016/6/19,TB_TMALL,14680,4395,25,122.750595238095,490579.342857143,14319
安踏,15627740,2016/6/20,TB_TMALL,14739,4467,25,122.750595238095,498910.771428571,14392
安踏,15627740,2016/6/21,TB_TMALL,14781,4546,25,124.849896480331,554864.571428571,14415
安踏,15627740,2016/6/22,TB_TMALL,14873,4520,26,124.300595238095,545753.571428571,14507
安踏,15627740,2016/6/23,TB_TMALL,14957,4585,26,124.300595238095,554263.071428571,14574
安踏,15627740,2016/6/24,TB_TMALL,15022,4579,25,124.096273291925,552895.071428571,14616
安踏,15627740,2016/6/25,TB_TMALL,15096,4570,26,123.883928571429,551070.571428571,14676
安踏,15627740,2016/6/26,TB_TMALL,15165,4666,25,123.66149068323,563085.071428571,14730
安踏,15627740,2016/6/27,TB_TMALL,15234,4757,27,122.848571428571,574163.071428571,14839
安踏,15627740,2016/6/28,TB_TMALL,15313,4621,27,122.848571428571,556032.071428571,14908
安踏,15627740,2016/6/29,TB_TMALL,15437,4484,27,122.848571428571,538186.071428571,14979
安踏,15627740,2016/6/30,TB_TMALL,15465,4448,27,122.848571428571,534277.071428571,15006
安踏,15627740,2016/7/1,TB_TMALL,14318,3149,20,121.789682539683,356606.071428571,13316
安踏,15627740,2016/7/4,TB_TMALL,16956,4792,30,119.489417989418,543345.571428571,16412
安踏,15627740,2016/7/5,TB_TMALL,17058,4763,34,113.488467261905,502971.738095238,16571
安踏,15627740,2016/7/6,TB_TMALL,17110,4708,34,114.230322128852,498863.238095238,16642
安踏,15627741,2016/7/4,TB_TMALL,5313,2610,15,120.040293040293,300695.846153846,7239
安踏,15627741,2016/7/5,TB_TMALL,5361,2698,18,120.701923076923,302702.666666667,7363
安踏,15627741,2016/7/6,TB_TMALL,5399,2660,19,118.667408906883,299129.746153846,7413
安踏,15627781,2016/6/26,TB_TMALL,4354,2098,14,117,211360,4533
安踏,15627781,2016/6/27,TB_TMALL,4402,2205,15,117.076923076923,223116,4615
安踏,15627781,2016/6/28,TB_TMALL,4464,2261,16,118.642857142857,235797,4665
安踏,15627781,2016/6/29,TB_TMALL,4532,2278,16,118.642857142857,238162,4720
安踏,15627781,2016/6/30,TB_TMALL,4562,2281,16,118.642857142857,238629,4738
安踏,15627781,2016/7/1,TB_TMALL,4291,1786,11,112.888888888889,171356,4219
安踏,15627781,2016/7/4,TB_TMALL,4750,2412,17,113.307692307692,233315,4932
安踏,15627781,2016/7/5,TB_TMALL,4812,2465,18,109.133333333333,229727,5005
安踏,15627781,2016/7/6,TB_TMALL,4835,2449,19,107.707894736842,228326,5071
安踏,15627783,2016/6/17,TB_TMALL,1806,2696,25,110.19696969697,301673.833333333,3624
安踏,15627783,2016/6/18,TB_TMALL,1890,3195,25,104.454545454545,342243,3781
安踏,15627783,2016/6/19,TB_TMALL,1932,3380,25,104.652173913043,362448,3869
安踏,15627783,2016/6/20,TB_TMALL,2002,3639,25,104.652173913043,390551,3998
安踏,15627783,2016/6/21,TB_TMALL,2071,3824,25,109.113636363636,413536.333333333,4083
安踏,15627783,2016/6/22,TB_TMALL,2159,3888,26,108.702898550725,421352,4160
安踏,15627783,2016/6/23,TB_TMALL,2248,3962,26,107.572463768116,427623,4236
安踏,15627783,2016/6/24,TB_TMALL,2343,4026,25,107.507575757576,434450,4318
安踏,15627783,2016/6/25,TB_TMALL,2437,4137,26,107.572463768116,446593.5,4367
安踏,15627783,2016/6/26,TB_TMALL,2519,4251,25,107.280303030303,458967.5,4440
安踏,15627783,2016/6/27,TB_TMALL,2628,4380,27,106.590277777778,471984.833333333,4547
安踏,15627783,2016/6/28,TB_TMALL,2720,4404,27,107.173611111111,477001.833333333,4589
安踏,15627783,2016/6/29,TB_TMALL,2895,4406,27,107.173611111111,477172.166666667,4675
安踏,15627783,2016/6/30,TB_TMALL,2937,4414,27,107.173611111111,478078.166666667,4691
安踏,15627783,2016/7/1,TB_TMALL,2812,4035,21,105.694444444444,434830.5,4358
安踏,15627783,2016/7/4,TB_TMALL,3208,4309,29,102.46,446997,4871
安踏,15627783,2016/7/5,TB_TMALL,3343,4376,36,99.9598039215686,407682.266666667,5029
安踏,15627783,2016/7/6,TB_TMALL,3382,4336,37,101.19009009009,404543,5066
安踏,15627787,2016/6/20,TB_TMALL,1176,2116,37,94.2307692307692,203885,2374
安踏,15627787,2016/6/21,TB_TMALL,1206,2268,13,97.8611111111111,219043,2426
安踏,15627787,2016/6/22,TB_TMALL,1266,2339,15,96.9761904761905,225855,2470
安踏,15627787,2016/6/23,TB_TMALL,1334,2424,15,96.547619047619,233951,2509
安踏,15627787,2016/6/24,TB_TMALL,1415,2477,13,96.6388888888889,238990,2546
安踏,15627787,2016/6/25,TB_TMALL,1477,2572,15,95.9761904761905,248068,2585
